"village","examinations","positives","negatives","prevalence","x","y","longitude","latitude","water.distance.km","elevation.km","features.index","features.distance.km"
"yandja",32,25,7,0.78125,2364633.03870201,-25985.3806222365,21.24186,-0.23343,5.77692183445114,0.366039154052734,7563,4.59400021781086
"mpoyi",31,23,8,0.741935483870968,2364746.58458262,-20901.38500112,21.24288,-0.18776,3.41296678517054,0.374488159179687,7430,2.88668283478959
"bekili",30,21,9,0.7,2376593.20479284,-4922.54837156639,21.3493,-0.04422,2.57363264139406,0.385755249023437,7297,6.64914185800594
"iyongo",45,21,24,0.466666666666667,2322045.54110922,-40634.1154004642,20.85929,-0.36502,1.4087576197261,0.357505615234375,7689,0.831975406617092
"boonda",34,10,24,0.294117647058824,2318051.39777956,-35073.6087304014,20.82341,-0.31507,2.43882717551393,0.349562530517578,7689,6.210580627724
"ilombe",35,11,24,0.314285714285714,2329830.1131004,-32758.1305733226,20.92922,-0.29427,7.16635323588748,0.353824615478516,7560,3.71261025367381
"watsi",31,21,10,0.67741935483871,2326797.77017119,-31503.5439908161,20.90198,-0.283,7.34319357508832,0.348032501220703,7559,5.01767404279665
"ewuki",31,29,2,0.935483870967742,2362769.55042613,-44399.0242797464,21.22512,-0.39884,7.76789316921862,0.36076513671875,7693,4.64814515785342
"botsini",31,21,10,0.67741935483871,2352180.84046187,-40327.9806349279,21.13,-0.36227,10.0579380924314,0.364908874511719,7692,0.535378788564069
"mpombi",30,25,5,0.833333333333333,2324534.64492336,-30827.8266146754,20.88165,-0.27693,7.76634854436361,0.340691345214844,7559,2.66272735354802
"luampombo",30,28,2,0.933333333333333,2358005.07622017,69630.611380893,21.18232,0.62549,5.16067285459726,0.397754608154297,6224,4.1113037929582
"inganda",50,8,42,0.16,2329225.64826539,-12668.1663814493,20.92379,-0.1138,5.68037289861831,0.346641540527344,7293,4.04248547888188
"ilombe bokele",30,12,18,0.4,2303854.82311869,-26563.133681754,20.69588,-0.23862,9.66447550164877,0.354365295410156,7557,3.69529402588974
"lofoma",31,7,24,0.225806451612903,2306380.66236479,-5296.58198070631,20.71857,-0.04758,4.07527203558783,0.379084136962891,7290,6.23103055378714
"bolondo",33,11,22,0.333333333333333,2305190.65700821,-22276.188590565,20.70788,-0.20011,7.66356741148199,0.362180053710937,7424,3.9764198480587
"mbandaka indigene",39,9,30,0.230769230769231,2299416.51502077,-24136.3496006661,20.65601,-0.21682,4.94044506547091,0.35938916015625,7424,5.08518539289323
"ekolongya",33,12,21,0.363636363636364,2351344.83108601,-3694.69410606119,21.12249,-0.03319,3.02112366118068,0.377298828125,7162,3.96025056479303
"lisafu",30,14,16,0.466666666666667,2318053.62416938,-35092.5333301215,20.82343,-0.31524,2.42248917086091,0.349562530517578,7689,6.19473609012026
"bolemba",32,20,12,0.625,2336057.32541537,-632.29470874245,20.98516,-0.00568,7.373324855996,0.363239410400391,7160,4.06571169842997
"iyali",31,15,16,0.483870967741935,2338396.14791694,-1640.84931239297,21.00617,-0.01474,9.8793206643923,0.358244323730469,7161,4.11441003201359
"bolongama",30,14,16,0.466666666666667,2350222.73061882,-3582.26140206446,21.11241,-0.03218,4.12173990300179,0.382231719970703,7162,4.2099435453943
"ndjafa",34,22,12,0.647058823529412,2360634.44259271,-3396.35782461333,21.20594,-0.03051,5.38477529188372,0.411380706787109,7163,3.87239860399302
"imbo",30,17,13,0.566666666666667,2360566.53770333,-18473.4953261318,21.20533,-0.16595,1.26774698370781,0.37960302734375,7430,2.01216826604147
"ikoli/lolungu",34,7,27,0.205882352941176,2380314.61537005,-46927.1547214824,21.38273,-0.42155,9.24066022231373,0.389143280029297,7825,3.37275806919713
"ekonda",41,14,27,0.341463414634146,2397913.11366956,-45456.585680202,21.54082,-0.40834,10.3900010887008,0.354897796630859,7827,6.0189867873245
"boongo/imama",45,11,34,0.244444444444444,2389567.49144479,-58373.4162741029,21.46585,-0.52437,12.8130013436067,0.402321594238281,7956,2.88813415328518
"ekole",30,26,4,0.866666666666667,2407118.12236326,-54264.4536175214,21.62351,-0.48746,11.2346384717838,0.374890533447266,7828,6.67073995167165
"bofaka",40,5,35,0.125,2440755.53289626,-64189.0150945088,21.92568,-0.57661,7.39355417205221,0.362355255126953,7961,4.5810543793217
"bowe",40,6,34,0.15,2440761.0988708,-64193.4680996529,21.92573,-0.57665,7.39861309738477,0.362355255126953,7961,4.58371706649678
"likafi",30,15,15,0.5,2400115.01319745,-75281.5535291228,21.5606,-0.67625,6.34752331276978,0.366669006347656,8220,4.92859863205288
"ekuku",30,19,11,0.633333333333333,2409003.8745373,-87381.8545112463,21.64045,-0.78494,0.476398065050365,0.392497741699219,8356,3.91224592080785
"likologonyo",30,11,19,0.366666666666667,2408367.12704996,-80732.1635939719,21.63473,-0.72521,6.26521523290853,0.415471710205078,8221,3.82466293482884
"bosilia",30,20,10,0.666666666666667,2420271.63339539,-93424.8836711395,21.74167,-0.83922,0.821552726244507,0.400604095458984,8357,4.04719497554638
"imongalute",30,16,14,0.533333333333333,2416108.28443972,-91924.1385257702,21.70427,-0.82574,2.41254220872764,0.389808502197266,8356,4.55526404381122
"mpama",40,13,27,0.325,2425413.48067513,-91769.3883898997,21.78786,-0.82435,1.690018962009,0.409349578857422,8357,3.8728352316374
"likete village",30,29,1,0.966666666666667,2393509.31461378,-93847.9433225441,21.50126,-0.84302,6.53656491825373,0.383335540771484,8354,4.29124479952285
"maringa",30,21,9,0.7,2412166.46127073,-4616.41968626387,21.66886,-0.04147,4.68710649707936,0.413580322265625,7168,4.81450786754112
"ifake",30,25,5,0.833333333333333,2402249.00783596,-99374.4769590493,21.57977,-0.89266,2.43936239544733,0.385266204833984,8491,0.461461875264662
"ngombi n'songu",30,22,8,0.733333333333333,2382180.33003575,-89251.0879504348,21.39949,-0.80173,1.36363789172038,0.371197998046875,8353,0.561220071649381
"mondjoli sabe",30,19,11,0.633333333333333,2373964.95161521,-90417.8319354383,21.32569,-0.81221,5.7045183170399,0.359991546630859,8352,1.98548698989658
"bekomi",30,15,15,0.5,2359328.66496571,-91220.5268321439,21.19421,-0.81942,1.4167518637218,0.378949188232422,8351,3.09261223270229
"boende banema",30,12,18,0.4,2361891.23964377,-101090.122143941,21.21723,-0.90807,3.34540636294809,0.391349639892578,8487,1.30073511894988
"bokondji",30,25,5,0.833333333333333,2329674.26581329,-87404.1204993916,20.92782,-0.78514,0.0194398033384214,0.373249389648438,8348,3.39517255564541
"esangani",30,25,5,0.833333333333333,2329674.26581329,-87444.1992807367,20.92782,-0.7855,0.0162142182522158,0.373249389648438,8348,3.3669772001409
"bokutu",30,19,11,0.633333333333333,2348870.19880568,-88539.6873131525,21.10026,-0.79534,4.9662265678002,0.373082275390625,8350,3.44670782154329
"basekaokoli",38,5,33,0.131578947368421,2457178.49737299,-46777.9825791766,22.07321,-0.42021,6.06119367558964,0.410868682861328,7833,5.75724672333591
"malela",30,19,11,0.633333333333333,2356528.97977226,-119240.138686174,21.16906,-1.07109,1.78647970890455,0.388493774414063,8762,4.48724530695995
"botoka",31,16,15,0.516129032258065,2421746.6166484,-134071.935252875,21.75492,-1.2043,1.01669911760165,0.404452880859375,8910,4.28197062425833
"lolengi",46,3,43,0.0652173913043478,2324579.17271968,10686.6761163699,20.88205,0.096,0.131984368008919,0.379896240234375,7026,2.54944714482186
"bekiri",35,2,33,0.0571428571428571,2306879.37368355,2698.38453732404,20.72305,0.02424,3.49333936211754,0.371933837890625,7157,5.41452163442596
"engunda",47,28,19,0.595744680851064,2334789.39641524,47666.3364636839,20.97377,0.42819,2.92120746877149,0.360152740478516,6489,3.70970214005707
"lifumba",35,17,18,0.485714285714286,2330737.36695036,47666.3364636839,20.93737,0.42819,0.172816970640757,0.373503723144531,6489,2.86366409571253
"iyambo",31,21,10,0.67741935483871,2343683.82372962,54372.4374394088,21.05367,0.48843,8.85224748320846,0.374776000976562,6490,4.47364869388452
"lofima",32,19,13,0.59375,2349603.79425001,48382.1410801151,21.10685,0.43462,1.47209461453308,0.360353210449219,6491,3.06791619425849
"ikombe",32,22,10,0.6875,2294594.1546796,87925.1449266407,20.61269,0.78982,1.63470042759162,0.362484283447266,5947,3.3908483275921
"lofuko",34,29,5,0.852941176470588,2331664.65830867,70465.5579138531,20.9457,0.63299,2.37787249681801,0.380081024169922,6221,0.492064719621874
"befale centre",32,19,13,0.59375,2320216.56187549,43261.3122194614,20.84286,0.38862,3.69474306190307,0.380612884521484,6622,3.5847149046804
"tshina lokoyi",34,24,10,0.705882352941177,2330745.15931472,47662.9967857051,20.93744,0.42816,0.165946276045911,0.373503723144531,6489,2.86298250364344
"mange",31,25,6,0.806451612903226,2275143.30005329,95750.6035696104,20.43796,0.86011,4.03822854976234,0.355308929443359,5808,5.40130246466636
"djefera",31,21,10,0.67741935483871,2288856.74812412,95564.6791117403,20.56115,0.85844,0.240435128744538,0.350747375488281,5810,5.64196293685889
"bolongo",35,21,14,0.6,2364631.9255071,32804.8853769916,21.24185,0.29469,0.864301862948086,0.386357513427734,6760,3.65056507138976
"nkusu",38,20,18,0.526315789473684,2372416.49749827,27543.8672188108,21.31178,0.24743,1.68865911121651,0.376406860351563,6761,2.67500514694292
"iyali",30,14,16,0.466666666666667,2381797.39098742,23364.9001804319,21.39605,0.20989,1.42288520843731,0.383408447265625,6897,3.17996982553303
"linkake",39,19,20,0.487179487179487,2398699.02927456,18299.8361989068,21.54788,0.16439,1.96899278233205,0.379507843017578,6899,3.87451527040745
"monpono",39,30,9,0.769230769230769,2415743.15650992,16277.1536121318,21.70099,0.14622,3.66410049713384,0.391523620605469,6900,5.3672046055493
"ekelemba",34,23,11,0.676470588235294,2473086.05260735,17844.5376537945,22.21611,0.1603,0.494431675104225,0.404083740234375,6906,2.55992166875775
"lifanga",40,16,24,0.4,2436936.16116715,37176.467649995,21.89137,0.33396,3.500437017287,0.395149322509766,6633,5.72147188947401
"bongila",42,39,3,0.928571428571429,2434291.2100659,34277.6626079444,21.86761,0.30792,1.99971157922734,0.409344085693359,6767,4.64238960415062
"lilanga",38,13,25,0.342105263157895,2440190.02988303,45189.4121569378,21.9206,0.40594,4.38254421121609,0.413596710205078,6634,5.3369264043465
"ilolo",42,34,8,0.80952380952381,2437522.81488363,12447.7533624404,21.89664,0.11182,4.80502334051156,0.410274536132813,7038,5.08002240912946
"ikela",42,34,8,0.80952380952381,2461188.22543137,12386.5275264779,22.10923,0.11127,1.55013135702137,0.397945159912109,7040,2.36285180989394
"ikelemba",31,17,14,0.548387096774194,2424714.39427295,23708.8797491536,21.78158,0.21298,4.93961427050983,0.393479675292969,6901,4.39164773418618
"mbotolongo",40,26,14,0.65,2480217.17918757,41447.8777251565,22.28017,0.37233,5.94711609025454,0.43869580078125,6638,2.24131913178819
"mdjolu moke ii",37,15,22,0.405405405405405,2475576.2696164,47797.6971412059,22.23848,0.42937,1.40039499317573,0.455066375732422,6503,4.24285120778479
"yampotshi",40,24,16,0.6,2479599.35601367,37144.1844497508,22.27462,0.33367,6.63051657740929,0.424297332763672,6638,3.93200924697058
"yalongonda",38,10,28,0.263157894736842,2479609.37476784,44577.1397977617,22.27471,0.40044,2.7775798303939,0.414207458496094,6638,5.02724885876765
"yampanga",30,6,24,0.2,2490411.81815442,25679.2495117176,22.37175,0.23068,3.46522615789717,0.414623718261719,6773,4.81515548369834
"yayahu",30,10,20,0.333333333333333,2476444.56164459,12279.6606155268,22.24628,0.11031,5.33497206831849,0.385156860351562,7041,4.83846450158072
"befori",30,13,17,0.433333333333333,2475664.21201413,11131.9547309726,22.23927,0.1,5.11275287161156,0.396256896972656,7041,3.70684749922939
"losomba",30,14,16,0.466666666666667,2478054.24148146,14026.2671453766,22.26074,0.126,5.27678480355676,0.381542633056641,7042,5.55383076939239
"ndongo",33,6,27,0.181818181818182,2492083.83690613,17862.3488420979,22.38677,0.16046,4.10544164239438,0.384379180908203,6908,2.33492035290302
"wamba",33,12,21,0.363636363636364,2491481.59846094,13088.9549145111,22.38136,0.11758,4.60620416274787,0.402968017578125,7043,2.95238466482371
"yangonde",41,25,16,0.609756097560976,2499955.23810013,13121.2376349863,22.45748,0.11787,0.0537846242122477,0.404008880615234,7044,3.61277294852404
"yalofi",32,8,24,0.25,2503081.0894016,14717.5629385314,22.48556,0.13221,3.22914809112087,0.390291809082031,7044,4.63044819092561
"yalisaku",40,21,19,0.525,2509805.89984042,18679.4372575856,22.54597,0.1678,2.28349237074292,0.465842010498047,6910,2.73172667141333
"yofili",30,13,17,0.433333333333333,2479976.72908746,60111.1884896953,22.27801,0.53998,3.14385013877388,0.465506652832031,6370,2.1021767908821
"bosimba",33,12,21,0.363636363636364,2478800.08206977,55438.9176769279,22.26744,0.49801,3.62612971663913,0.433993560791016,6370,5.7776246721902
"yayinzo",42,15,27,0.357142857142857,2476621.55963495,51455.7663860827,22.24787,0.46223,2.98385310451565,0.439030364990234,6503,4.7154597839143
"yangombe",41,10,31,0.24390243902439,2499366.35799383,34343.3420578135,22.45219,0.30851,2.37964885191413,0.425226409912109,6774,4.9536204576899
"nkole",37,13,24,0.351351351351351,2483281.80476911,30857.8832286093,22.3077,0.2772,2.06268525717152,0.424273712158203,6772,1.37391168409654
"bokokolo",30,4,26,0.133333333333333,2482311.09880939,30962.5247787695,22.29898,0.27814,2.05133408736291,0.426185333251953,6772,0.800228759665379
"ndongo",30,4,26,0.133333333333333,2495239.74447012,77881.0510232789,22.41512,0.6996,1.59940366931456,0.433408782958984,6102,3.92005989714015
"lundja",30,3,27,0.1,2500540.7786217,75643.3671965914,22.46274,0.6795,2.94965159327955,0.47012158203125,6103,4.80607447216551
"elonda",30,5,25,0.166666666666667,2507887.86501405,74251.7774898262,22.52874,0.667,5.32630750424453,0.463538879394531,6239,5.83002283017213
"yasawo",30,6,24,0.2,2512710.22535522,73584.9289590828,22.57206,0.66101,5.87121832968959,0.477929473876953,6239,3.44631641442707
"pelenge",30,14,16,0.466666666666667,2339826.60337363,79760.2675213561,21.01902,0.71648,2.84699257929146,0.395930084228516,6087,2.29257303847782
"yakili",30,10,20,0.333333333333333,2379193.62809777,70244.0186500054,21.37266,0.631,3.34118705992842,0.397569274902344,6226,2.88389409945492
"yampete",30,11,19,0.366666666666667,2444328.88855073,77031.6206757507,21.95778,0.69197,3.69733406542402,0.436402008056641,6097,3.88479437983218
"bosonongo",30,15,15,0.5,2455870.49335617,73329.9904181865,22.06146,0.65872,3.46249881092822,0.44775439453125,6233,4.91970614419478
"yokembe",30,11,19,0.366666666666667,2473148.05756372,64937.4543749672,22.216667,0.583333,0.0457051634426362,0.4641181640625,6369,4.85966092369138
"ingungu",30,10,20,0.333333333333333,2515799.34122473,75710.1635925509,22.59981,0.6801,2.56442351205907,0.470396362304688,6104,5.82999051970131
"yambote nkoko",30,9,21,0.3,2472021.83827537,86369.8664698364,22.20655,0.77585,1.56976863555076,0.417765502929688,5965,3.82779267939638
"lindja",30,11,19,0.366666666666667,2449495.22611844,99407.8768611773,22.00419,0.89296,1.33734201169331,0.459911346435547,5826,2.69989266601623
"yambula",30,13,17,0.433333333333333,2350181.54240722,79862.6894711037,21.11204,0.7174,4.33874255381719,0.372300506591797,6088,1.92489977858772
"iyali",30,14,16,0.466666666666667,2473266.39018244,41506.878302814,22.21773,0.37286,0.952380458024695,0.439174102783203,6637,1.76901378452794
"yankolo",30,13,17,0.433333333333333,2480740.3807943,73329.9904181865,22.28487,0.65872,2.69022785500293,0.439653076171875,6236,3.40601465662896
"eene",34,12,22,0.352941176470588,2588814.90843095,-123506.67404744,23.25572,-1.10941,3.77062832711446,0.419638824462891,8786,4.93571671599994
"yooku",44,20,24,0.454545454545455,2581828.49718876,-65650.7157260038,23.19296,-0.58974,8.25616194328397,0.387196441650391,8106,4.15946314837149
"yekumbo",33,13,20,0.393939393939394,2594819.48176434,-66021.4293786856,23.30966,-0.59307,3.38554129243148,0.413580261230469,8107,4.67105281385683
"anzi",36,11,25,0.305555555555556,2595607.62375915,-59995.4110875396,23.31674,-0.53894,8.15946384463999,0.413610717773437,7976,3.53573410743636
"likila",40,13,27,0.325,2592235.75638303,-54306.7565562005,23.28645,-0.48784,4.05234807760426,0.401587554931641,7846,4.50680815088176
"lofusoloko",33,11,22,0.333333333333333,2594081.43354038,-48140.5708697285,23.30303,-0.43245,1.02481443097985,0.410161010742188,7846,2.6038409545811
"bosango",38,18,20,0.473684210526316,2589118.81064081,-44591.611685126,23.25845,-0.40057,3.96796798678807,0.409855987548828,7716,5.62894476119382
"bosoli",41,25,16,0.609756097560976,2585751.39604432,-46870.3802463898,23.2282,-0.42104,4.46350644317634,0.413860534667969,7845,4.70094360414011
"bomandja",39,13,26,0.333333333333333,2580642.94461181,-49079.0214319965,23.18231,-0.44088,5.33402311782031,0.418690338134766,7845,1.60645399814874
"mpona",42,24,18,0.571428571428571,2581180.61775235,-53753.4788356945,23.18714,-0.48287,1.75911038535255,0.40901806640625,7845,4.0511840104162
"mamba",41,20,21,0.48780487804878,2285278.93969002,-18461.2501308161,20.52901,-0.16584,9.02257556220601,0.365953247070313,7422,3.47146907608037
"lokona",30,16,14,0.533333333333333,2460417.89455508,-59150.4592967968,22.10231,-0.53135,7.20488539170929,0.376796875,7963,1.78285623969669
"yosenge",32,16,16,0.5,2588916.20916757,-142187.916375264,23.25663,-1.27719,10.3895956728162,0.429634246826172,9070,3.95986966429018
"yakolompenda",41,9,32,0.219512195121951,2590207.51526077,-148980.174642229,23.26823,-1.33819,9.53649038905503,0.435665283203125,9214,2.04257746072942
"yolombo",30,5,25,0.166666666666667,2587476.84815161,-153431.978680165,23.2437,-1.37817,6.13758673600966,0.443487731933594,9214,5.85952934171062
"bongoy",33,17,16,0.515151515151515,2583573.9868044,-113424.954343616,23.20864,-1.01886,13.7077037472394,0.401064575195313,8646,3.91930796553624
"boyombo",21,14,7,0.666666666666667,2581417.72826773,-188960.189067269,23.18927,-1.69721,6.08011084571852,0.440019470214844,9781,1.06991619732664
"watshi",34,22,12,0.647058823529412,2607011.19239602,-130712.702624414,23.41918,-1.17413,2.45246875116082,0.423319732666016,8928,5.0172575881025
"yolonga",33,17,16,0.515151515151515,2563833.70150203,-126300.215664569,23.03131,-1.1345,0.96098730029738,0.407093200683594,8924,3.91831302246908
"besoke",30,9,21,0.3,2569321.75239814,-123497.7668186,23.08061,-1.10933,6.0491879869271,0.397541137695313,8784,4.60927306134632
"yaloola plantation",30,22,8,0.733333333333333,2562613.63988294,-117436.452522236,23.02035,-1.05489,5.35483850705092,0.404471069335938,8783,2.4263443940545
